ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
911,2016-03-15,Alajuela,Los Chiles,Local,Denuncia ante entidades nacionales y/o entidades internacionales,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Investigar las agresiones.,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Según información de crhoy.com, dos de los trabajadores de la piñera Exportaciones Norteñas S.A se presentan ante la Oficina Regional del OIJ, ubicada en Los Chiles, para denunciar las agresiones de las que fueron objeto por parte de un oficial de seguridad privada de la empresa, el cual disparó cerca de sus piernas, mientras estos intentaban bloquear el acceso a los terrenos de la piñera. Lo anterior, sucedió el 14 de marzo debido a una disputa por el pago incompleto de salarios a un grupo de trabajadoras y trabajadores.  ","CR Hoy: TRABAJADORES DENUNCIAN QUE RECIBIERON DISPAROS DURANTE HUELGA (2016-03-16), La Extra: SEGURIDAD PRIVADA DISPARA CONTRA PIÑEROS EN HUELGA (2016-03-15)"
967,2016-03-14,Alajuela,Los Chiles,Local,Huelga,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Recibir pago de salarios y respeto a derechos laborales.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Exportaciones Norteñas y fuerza pública,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Trabajadoras y trabajadores de la piñera Exportaciones Norteñas S.A, ubicada en Los Chiles de Alajuela, se encuentran en huelga para exigir el pago completo de sus salarios y de las indemnizaciones que por derecho les corresponden al ser despedidos. Por esta razón, se concentran en la entrada de la empresa donde cierran los portones de acceso, por lo que en horas de la mañana la seguridad privada de la empresa dispara hacia las y los trabajadores. Jouseth Chaves, del PT, denuncia que “desde la madrugada se presentó la Fuerza Pública a la empresa y pese a los disparos no se realizó ninguna detención a los agresores. En la huelga anterior la policía ya se había presentado para amenazar a los obreros con deportaciones y salvaguardar los intereses de la empresa. Finalmente, cerca de las 7 a.m., los trabajadores recibieron la parte del pago que les faltaba e iniciaron las labores de manera normal”.","La Extra: SEGURIDAD PRIVADA DISPARA CONTRA PIÑEROS EN HUELGA (2016-03-15), CR Hoy: TRABAJADORES DENUNCIAN QUE RECIBIERON DISPAROS DURANTE HUELGA (2016-03-16)"
969,2016-04-04,Alajuela,Los Chiles,Local,Huelga,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Nuevamente, trabajadoras y trabajadores de la empresa Exportaciones Norteñas se declaran en huelga ante el incumplimiento de los acuerdos suscritos con la empresa tras el fin de las huelgas sostenidas en marzo. El pliego petitorio de este grupo suma 20 demandas, entre las cuales se encuentran: pago de salario mínimo, pago de horas extra, pago de seguro social, permisos de trabajo para personas migrantes, etc. A esto se suma, el pago de prestaciones a las y los despedidos a inicios de este año, monto que suma unos 300 millones de colones. Como medida de presión, las y los trabajadores se mantienen bloqueando la entrada a los terrenos de la empresa, ubicados en Los Chiles, en la frontera norte. En horas de la madrugada, según denuncian, un oficial de seguridad privada dispara sobre el suelo cerca de donde se mantiene el bloqueo ocasionando lesiones a las y los trabajadores debido a los impactos de las piedras. Dicha situación también se había presentado durante una protesta similar, registrada el 14 de marzo.

","Socialismo Hoy: NUEVOS DISPAROS CONTRA HUELGA EN EXPORTACIONES NORTEÑAS DEJA TRABAJADORES GOLPEADOS Y OFICIAL DETENIDO (2016-04-04), Socialismo Hoy: HUELGA EN EXPORTACIONES NORTEÑAS CONTINUARÁ DURANTE LA NOCHE EN LAS AFUERAS DE LA FINCA (2016-04-04)"
970,2016-04-04,Alajuela,Los Chiles,Local,Bloqueo,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Nuevamente, trabajadoras y trabajadores de la empresa Exportaciones Norteñas se declaran en huelga ante el incumplimiento de los acuerdos suscritos con la empresa tras el fin de las huelgas sostenidas en marzo. El pliego petitorio de este grupo suma 20 demandas, entre las cuales se encuentran: pago de salario mínimo, pago de horas extra, pago de seguro social, permisos de trabajo para personas migrantes, etc. A esto se suma, el pago de prestaciones a las y los despedidos a inicios de este año, monto que suma unos 300 millones de colones. Como medida de presión, las y los trabajadores se mantienen bloqueando la entrada a los terrenos de la empresa, ubicados en Los Chiles, en la frontera norte. En horas de la madrugada, según denuncian, un oficial de seguridad privada dispara sobre el suelo cerca de donde se mantiene el bloqueo ocasionando lesiones a las y los trabajadores debido a los impactos de las piedras. Dicha situación también se había presentado durante una protesta similar, registrada el 14 de marzo.","Socialismo Hoy: HUELGA EN EXPORTACIONES NORTEÑAS CONTINUARÁ DURANTE LA NOCHE EN LAS AFUERAS DE LA FINCA (2016-04-04), Socialismo Hoy: NUEVOS DISPAROS CONTRA HUELGA EN EXPORTACIONES NORTEÑAS DEJA TRABAJADORES GOLPEADOS Y OFICIAL DETENIDO (2016-04-04)"
972,2016-04-05,Alajuela,Los Chiles,Local,Huelga,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Continúa la huelga en Exportaciones Norteñas, en los Los Chiles, frontera con Nicaragua. Mientras esperan una negociación con representantes de la empresa y el gobierno, las y los trabajadores mantienen el bloqueo iniciado el día anterior. Este día, ante alertas de intervención de la Fuerza Pública y de la Policía de Migración, el grupo de manifestantes coloca barricadas y obliga a desistir de la intervención. Horas más tarde, las y los trabajadores consiguen negociar con representantes de la empresa, los cuales aceptan una serie de demandas. Ante esta situación, el grupo de manifestantes decide mantener el bloqueo hasta que se celebre una reunión con presencia de representantes del gobierno el día siguiente.","Socialismo Hoy: ALERTAN POSIBLE REPRESIÓN A HUELGA DE EXPORTACIONES NORTEÑAS EN HORAS DE LA MADRUGADA (2016-04-05), Socialismo Hoy: GOBIERNO REPRIMIRÁ HUELGA DE EXPORTACIONES NORTEÑAS CON ANTIMOTINES Y POLICÍA MIGRATORIA (2016-04-05), Socialismo Hoy: BARRICADAS DE TRABAJADORES FRUSTRA REPRESIÓN POLICIAL EN EXPORTACIONES NORTEÑAS Y HUELGA CONTINÚA (2016-04-05), Socialismo Hoy: FUERZA PÚBLICA RETIRA DOS BUSETAS Y TRABAJADORES LOGRAN DIÁLOGO CON LA EMPRESA (2016-04-05)"
973,2016-04-05,Alajuela,Los Chiles,Local,Bloqueo,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Presencia de fuerza policial,"Continúa la huelga en Exportaciones Norteñas, en los Los Chiles, frontera con Nicaragua. Mientras esperan una negociación con representantes de la empresa y el gobierno, las y los trabajadores mantienen el bloqueo iniciado el día anterior. Este día, ante alertas de intervención de la Fuerza Pública y de la Policía de Migración, el grupo de manifestantes coloca barricadas y obliga a desistir de la intervención. Horas más tarde, las y los trabajadores consiguen negociar con representantes de la empresa, los cuales aceptan una serie de demandas. Ante esta situación, el grupo de manifestantes decide mantener el bloqueo hasta que se celebre una reunión con presencia de representantes del gobierno el día siguiente.","Socialismo Hoy: GOBIERNO REPRIMIRÁ HUELGA DE EXPORTACIONES NORTEÑAS CON ANTIMOTINES Y POLICÍA MIGRATORIA (2016-04-05), Socialismo Hoy: BARRICADAS DE TRABAJADORES FRUSTRA REPRESIÓN POLICIAL EN EXPORTACIONES NORTEÑAS Y HUELGA CONTINÚA (2016-04-05), Socialismo Hoy: ALERTAN POSIBLE REPRESIÓN A HUELGA DE EXPORTACIONES NORTEÑAS EN HORAS DE LA MADRUGADA (2016-04-05), Socialismo Hoy: FUERZA PÚBLICA RETIRA DOS BUSETAS Y TRABAJADORES LOGRAN DIÁLOGO CON LA EMPRESA (2016-04-05), La Extra: HUELGA DE TRABAJADORES EN PIÑERA CUMPLE 30 HORAS (2016-04-05)"
974,2016-04-05,Alajuela,Los Chiles,Local,Reunión con autoridades,,Trabajadores y Trabajadoras y representantes de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector público,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,Acuerdo tras negociación,No registrada/no existente,Particular,No registrado o no existente,"Continúa la huelga en Exportaciones Norteñas, en los Los Chiles, frontera con Nicaragua. Mientras esperan una negociación con representantes de la empresa y el gobierno, las y los trabajadores mantienen el bloqueo iniciado el día anterior. Este día, ante alertas de intervención de la Fuerza Pública y de la Policía de Migración, el grupo de manifestantes coloca barricadas y obliga a desistir de la intervención. Horas más tarde, las y los trabajadores consiguen negociar con representantes de la empresa, los cuales aceptan una serie de demandas. Ante esta situación, el grupo de manifestantes decide mantener el bloqueo hasta que se celebre una reunión con presencia de representantes del gobierno el día siguiente.","Socialismo Hoy: GOBIERNO REPRIMIRÁ HUELGA DE EXPORTACIONES NORTEÑAS CON ANTIMOTINES Y POLICÍA MIGRATORIA (2016-04-05), Socialismo Hoy: BARRICADAS DE TRABAJADORES FRUSTRA REPRESIÓN POLICIAL EN EXPORTACIONES NORTEÑAS Y HUELGA CONTINÚA (2016-04-05), Socialismo Hoy: ALERTAN POSIBLE REPRESIÓN A HUELGA DE EXPORTACIONES NORTEÑAS EN HORAS DE LA MADRUGADA (2016-04-05), Socialismo Hoy: FUERZA PÚBLICA RETIRA DOS BUSETAS Y TRABAJADORES LOGRAN DIÁLOGO CON LA EMPRESA (2016-04-05), La Extra: HUELGA DE TRABAJADORES EN PIÑERA CUMPLE 30 HORAS (2016-04-05)"
975,2016-04-06,Alajuela,Los Chiles,Local,Huelga,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"La huelga en Exportaciones Norteñas cumple tres días. Este día, toma lugar la reunión entre representantes de las y los trabajadores, de la empresa y funcionarios de gobierno. La misma se celebra en la sede del MTSS en Ciudad Quesada, San Carlos. El día anterior, las y los trabajadores decidieron mantener el bloqueo de los accesos a los terrenos de la empresa, pese a que esta acepto una serie de demandas durante la reunión celebrada entre las partes. Cerca de las 11 de la noche, los representantes de la empresa deciden romper negociaciones, negándose a la demanda de pagar los días en huelga de las y los trabajadores.",Socialismo Hoy: INICIA NEGOCIACIÓN DE HUELGA EXPORTACIONES NORTEÑAS CON MINISTERIO DE TRABAJO Y EMPRESARIO (2016-04-06)
976,2016-04-06,Alajuela,Los Chiles,Local,Bloqueo,,Trabajadores y Trabajadoras de Exportaciones Norteñas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"La huelga en Exportaciones Norteñas cumple tres días. Este día, toma lugar la reunión entre representantes de las y los trabajadores, de la empresa y funcionarios de gobierno. La misma se celebra en la sede del MTSS en Ciudad Quesada, San Carlos. El día anterior, las y los trabajadores decidieron mantener el bloqueo de los accesos a los terrenos de la empresa, pese a que esta acepto una serie de demandas durante la reunión celebrada entre las partes. Cerca de las 11 de la noche, los representantes de la empresa deciden romper negociaciones, negándose a la demanda de pagar los días en huelga de las y los trabajadores.",Socialismo Hoy: INICIA NEGOCIACIÓN DE HUELGA EXPORTACIONES NORTEÑAS CON MINISTERIO DE TRABAJO Y EMPRESARIO (2016-04-06)
977,2016-04-06,Alajuela,San Carlos,Local,Reunión con autoridades,,Trabajadores y Trabajadoras y representantes de Exportaciones Norteñas y autoridades gubernamentales,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Cancelar salarios adeudados.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"La huelga en Exportaciones Norteñas cumple tres días. Este día, toma lugar la reunión entre representantes de las y los trabajadores, de la empresa y funcionarios de gobierno. La misma se celebra en la sede del MTSS en Ciudad Quesada, San Carlos. El día anterior, las y los trabajadores decidieron mantener el bloqueo de los accesos a los terrenos de la empresa, pese a que esta acepto una serie de demandas durante la reunión celebrada entre las partes. Cerca de las 11 de la noche, los representantes de la empresa deciden romper negociaciones, negándose a la demanda de pagar los días en huelga de las y los trabajadores.","Socialismo Hoy: INICIA NEGOCIACIÓN DE HUELGA EXPORTACIONES NORTEÑAS CON MINISTERIO DE TRABAJO Y EMPRESARIO (2016-04-06), Socialismo Hoy: EMPRESA EXPORTACIONES NORTEÑAS ROMPE NEGOCIACIONES UNILATERALMENTE PARA NO PAGAR DÍAS DE HUELGA (2016-04-07)"
